component_name,unit_name,operand_name,current_state,event_type,route_path,http_method,next_state,description
workload,step,persist,REGISTERED,WorkloadPersistStarted,/workload/persist,POST,STARTED,Persist Workload for step from REGISTERED to STARTED
workload,step,persist,REGISTERED,WorkloadPersistCanceled,/workload/persist,POST,CANCELED,Persist Workload for step from REGISTERED to CANCELED
workload,step,persist,STARTED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for step from STARTED to FAILED
workload,step,persist,STARTED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for step from STARTED to COMPLETED
workload,step,persist,STARTED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for step from STARTED to TERMINATED
workload,step,persist,STARTED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for step from STARTED to PAUSED
workload,step,persist,FAILED,WorkloadPersistRestarted,/workload/persist,POST,RESTARTED,Persist Workload for step from FAILED to RESTARTED
workload,step,persist,TERMINATED,WorkloadPersistRestarted,/workload/persist,POST,RESTARTED,Persist Workload for step from TERMINATED to RESTARTED
workload,step,persist,PAUSED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for step from PAUSED to COMPLETED
workload,step,persist,PAUSED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for step from PAUSED to TERMINATED
workload,step,persist,PAUSED,WorkloadPersistContinued,/workload/persist,POST,CONTINUED,Persist Workload for step from PAUSED to CONTINUED
workload,step,persist,CONTINUED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for step from CONTINUED to FAILED
workload,step,persist,CONTINUED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for step from CONTINUED to COMPLETED
workload,step,persist,CONTINUED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for step from CONTINUED to TERMINATED
workload,step,persist,CONTINUED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for step from CONTINUED to PAUSED
workload,step,persist,RESTARTED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for step from RESTARTED to FAILED
workload,step,persist,RESTARTED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for step from RESTARTED to COMPLETED
workload,step,persist,RESTARTED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for step from RESTARTED to TERMINATED
workload,step,persist,RESTARTED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for step from RESTARTED to PAUSED
workload,step,persist,RESTARTED,WorkloadPersistContinued,/workload/persist,POST,CONTINUED,Persist Workload for step from RESTARTED to CONTINUED
workload,task,persist,REQUESTED,WorkloadPersistRegistered,/workload/persist,POST,REGISTERED,Persist Workload for task from REQUESTED to REGISTERED
workload,task,persist,REQUESTED,WorkloadPersistCanceled,/workload/persist,POST,CANCELED,Persist Workload for task from REQUESTED to CANCELED
workload,task,persist,REGISTERED,WorkloadPersistStarted,/workload/persist,POST,STARTED,Persist Workload for task from REGISTERED to STARTED
workload,task,persist,REGISTERED,WorkloadPersistCanceled,/workload/persist,POST,CANCELED,Persist Workload for task from REGISTERED to CANCELED
workload,task,persist,STARTED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for task from STARTED to FAILED
workload,task,persist,STARTED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for task from STARTED to COMPLETED
workload,task,persist,STARTED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for task from STARTED to TERMINATED
workload,task,persist,STARTED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for task from STARTED to PAUSED
workload,task,persist,FAILED,WorkloadPersistRestarted,/workload/persist,POST,RESTARTED,Persist Workload for task from FAILED to RESTARTED
workload,task,persist,TERMINATED,WorkloadPersistRestarted,/workload/persist,POST,RESTARTED,Persist Workload for task from TERMINATED to RESTARTED
workload,task,persist,PAUSED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for task from PAUSED to COMPLETED
workload,task,persist,PAUSED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for task from PAUSED to TERMINATED
workload,task,persist,PAUSED,WorkloadPersistContinued,/workload/persist,POST,CONTINUED,Persist Workload for task from PAUSED to CONTINUED
workload,task,persist,CONTINUED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for task from CONTINUED to FAILED
workload,task,persist,CONTINUED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for task from CONTINUED to COMPLETED
workload,task,persist,CONTINUED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for task from CONTINUED to TERMINATED
workload,task,persist,CONTINUED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for task from CONTINUED to PAUSED
workload,task,persist,RESTARTED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for task from RESTARTED to FAILED
workload,task,persist,RESTARTED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for task from RESTARTED to COMPLETED
workload,task,persist,RESTARTED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for task from RESTARTED to TERMINATED
workload,task,persist,RESTARTED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for task from RESTARTED to PAUSED
workload,task,persist,RESTARTED,WorkloadPersistContinued,/workload/persist,POST,CONTINUED,Persist Workload for task from RESTARTED to CONTINUED
workload,action,persist,REQUESTED,WorkloadPersistRegistered,/workload/persist,POST,REGISTERED,Persist Workload for action from REQUESTED to REGISTERED
workload,action,persist,REQUESTED,WorkloadPersistCanceled,/workload/persist,POST,CANCELED,Persist Workload for action from REQUESTED to CANCELED
workload,action,persist,REGISTERED,WorkloadPersistStarted,/workload/persist,POST,STARTED,Persist Workload for action from REGISTERED to STARTED
workload,action,persist,REGISTERED,WorkloadPersistCanceled,/workload/persist,POST,CANCELED,Persist Workload for action from REGISTERED to CANCELED
workload,action,persist,STARTED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for action from STARTED to FAILED
workload,action,persist,STARTED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for action from STARTED to COMPLETED
workload,action,persist,STARTED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for action from STARTED to TERMINATED
workload,action,persist,STARTED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for action from STARTED to PAUSED
workload,action,persist,FAILED,WorkloadPersistRestarted,/workload/persist,POST,RESTARTED,Persist Workload for action from FAILED to RESTARTED
workload,action,persist,TERMINATED,WorkloadPersistRestarted,/workload/persist,POST,RESTARTED,Persist Workload for action from TERMINATED to RESTARTED
workload,action,persist,PAUSED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for action from PAUSED to COMPLETED
workload,action,persist,PAUSED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for action from PAUSED to TERMINATED
workload,action,persist,PAUSED,WorkloadPersistContinued,/workload/persist,POST,CONTINUED,Persist Workload for action from PAUSED to CONTINUED
workload,action,persist,CONTINUED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for action from CONTINUED to FAILED
workload,action,persist,CONTINUED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for action from CONTINUED to COMPLETED
workload,action,persist,CONTINUED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for action from CONTINUED to TERMINATED
workload,action,persist,CONTINUED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for action from CONTINUED to PAUSED
workload,action,persist,RESTARTED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for action from RESTARTED to FAILED
workload,action,persist,RESTARTED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for action from RESTARTED to COMPLETED
workload,action,persist,RESTARTED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for action from RESTARTED to TERMINATED
workload,action,persist,RESTARTED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for action from RESTARTED to PAUSED
workload,action,persist,RESTARTED,WorkloadPersistContinued,/workload/persist,POST,CONTINUED,Persist Workload for action from RESTARTED to CONTINUED
workload,cursor,persist,REQUESTED,WorkloadPersistRegistered,/workload/persist,POST,REGISTERED,Persist Workload for cursor from REQUESTED to REGISTERED
workload,cursor,persist,REQUESTED,WorkloadPersistCanceled,/workload/persist,POST,CANCELED,Persist Workload for cursor from REQUESTED to CANCELED
workload,cursor,persist,REGISTERED,WorkloadPersistStarted,/workload/persist,POST,STARTED,Persist Workload for cursor from REGISTERED to STARTED
workload,cursor,persist,REGISTERED,WorkloadPersistCanceled,/workload/persist,POST,CANCELED,Persist Workload for cursor from REGISTERED to CANCELED
workload,cursor,persist,STARTED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for cursor from STARTED to FAILED
workload,cursor,persist,STARTED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for cursor from STARTED to COMPLETED
workload,cursor,persist,STARTED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for cursor from STARTED to TERMINATED
workload,cursor,persist,STARTED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for cursor from STARTED to PAUSED
workload,cursor,persist,FAILED,WorkloadPersistRestarted,/workload/persist,POST,RESTARTED,Persist Workload for cursor from FAILED to RESTARTED
workload,cursor,persist,TERMINATED,WorkloadPersistRestarted,/workload/persist,POST,RESTARTED,Persist Workload for cursor from TERMINATED to RESTARTED
workload,cursor,persist,PAUSED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for cursor from PAUSED to COMPLETED
workload,cursor,persist,PAUSED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for cursor from PAUSED to TERMINATED
workload,cursor,persist,PAUSED,WorkloadPersistContinued,/workload/persist,POST,CONTINUED,Persist Workload for cursor from PAUSED to CONTINUED
workload,cursor,persist,CONTINUED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for cursor from CONTINUED to FAILED
workload,cursor,persist,CONTINUED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for cursor from CONTINUED to COMPLETED
workload,cursor,persist,CONTINUED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for cursor from CONTINUED to TERMINATED
workload,cursor,persist,CONTINUED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for cursor from CONTINUED to PAUSED
workload,cursor,persist,RESTARTED,WorkloadPersistFailed,/workload/persist,POST,FAILED,Persist Workload for cursor from RESTARTED to FAILED
workload,cursor,persist,RESTARTED,WorkloadPersistCompleted,/workload/persist,POST,COMPLETED,Persist Workload for cursor from RESTARTED to COMPLETED
workload,cursor,persist,RESTARTED,WorkloadPersistTerminated,/workload/persist,POST,TERMINATED,Persist Workload for cursor from RESTARTED to TERMINATED
workload,cursor,persist,RESTARTED,WorkloadPersistPaused,/workload/persist,POST,PAUSED,Persist Workload for cursor from RESTARTED to PAUSED
workload,cursor,persist,RESTARTED,WorkloadPersistContinued,/workload/persist,POST,CONTINUED,Persist Workload for cursor from RESTARTED to CONTINUED
runtime,workflow,persist,REQUESTED,RuntimePersistRegistered,/runtime/persist,POST,REGISTERED,Persist Runtime for workflow from REQUESTED to REGISTERED
runtime,workflow,persist,REQUESTED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for workflow from REQUESTED to CANCELED
runtime,workflow,persist,REGISTERED,RuntimePersistStarted,/runtime/persist,POST,STARTED,Persist Runtime for workflow from REGISTERED to STARTED
runtime,workflow,persist,REGISTERED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for workflow from REGISTERED to CANCELED
runtime,workflow,persist,STARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for workflow from STARTED to FAILED
runtime,workflow,persist,STARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for workflow from STARTED to COMPLETED
runtime,workflow,persist,STARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for workflow from STARTED to TERMINATED
runtime,workflow,persist,STARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for workflow from STARTED to PAUSED
runtime,workflow,persist,FAILED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for workflow from FAILED to RESTARTED
runtime,workflow,persist,TERMINATED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for workflow from TERMINATED to RESTARTED
runtime,workflow,persist,PAUSED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for workflow from PAUSED to COMPLETED
runtime,workflow,persist,PAUSED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for workflow from PAUSED to TERMINATED
runtime,workflow,persist,PAUSED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for workflow from PAUSED to CONTINUED
runtime,workflow,persist,CONTINUED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for workflow from CONTINUED to FAILED
runtime,workflow,persist,CONTINUED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for workflow from CONTINUED to COMPLETED
runtime,workflow,persist,CONTINUED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for workflow from CONTINUED to TERMINATED
runtime,workflow,persist,CONTINUED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for workflow from CONTINUED to PAUSED
runtime,workflow,persist,RESTARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for workflow from RESTARTED to FAILED
runtime,workflow,persist,RESTARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for workflow from RESTARTED to COMPLETED
runtime,workflow,persist,RESTARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for workflow from RESTARTED to TERMINATED
runtime,workflow,persist,RESTARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for workflow from RESTARTED to PAUSED
runtime,workflow,persist,RESTARTED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for workflow from RESTARTED to CONTINUED
runtime,step,persist,REQUESTED,RuntimePersistRegistered,/runtime/persist,POST,REGISTERED,Persist Runtime for step from REQUESTED to REGISTERED
runtime,step,persist,REQUESTED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for step from REQUESTED to CANCELED
runtime,step,persist,REGISTERED,RuntimePersistStarted,/runtime/persist,POST,STARTED,Persist Runtime for step from REGISTERED to STARTED
runtime,step,persist,REGISTERED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for step from REGISTERED to CANCELED
runtime,step,persist,STARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for step from STARTED to FAILED
runtime,step,persist,STARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for step from STARTED to COMPLETED
runtime,step,persist,STARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for step from STARTED to TERMINATED
runtime,step,persist,STARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for step from STARTED to PAUSED
runtime,step,persist,FAILED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for step from FAILED to RESTARTED
runtime,step,persist,TERMINATED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for step from TERMINATED to RESTARTED
runtime,step,persist,PAUSED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for step from PAUSED to COMPLETED
runtime,step,persist,PAUSED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for step from PAUSED to TERMINATED
runtime,step,persist,PAUSED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for step from PAUSED to CONTINUED
runtime,step,persist,CONTINUED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for step from CONTINUED to FAILED
runtime,step,persist,CONTINUED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for step from CONTINUED to COMPLETED
runtime,step,persist,CONTINUED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for step from CONTINUED to TERMINATED
runtime,step,persist,CONTINUED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for step from CONTINUED to PAUSED
runtime,step,persist,RESTARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for step from RESTARTED to FAILED
runtime,step,persist,RESTARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for step from RESTARTED to COMPLETED
runtime,step,persist,RESTARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for step from RESTARTED to TERMINATED
runtime,step,persist,RESTARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for step from RESTARTED to PAUSED
runtime,step,persist,RESTARTED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for step from RESTARTED to CONTINUED
runtime,task,persist,REQUESTED,RuntimePersistRegistered,/runtime/persist,POST,REGISTERED,Persist Runtime for task from REQUESTED to REGISTERED
runtime,task,persist,REQUESTED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for task from REQUESTED to CANCELED
runtime,task,persist,REGISTERED,RuntimePersistStarted,/runtime/persist,POST,STARTED,Persist Runtime for task from REGISTERED to STARTED
runtime,task,persist,REGISTERED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for task from REGISTERED to CANCELED
runtime,task,persist,STARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for task from STARTED to FAILED
runtime,task,persist,STARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for task from STARTED to COMPLETED
runtime,task,persist,STARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for task from STARTED to TERMINATED
runtime,task,persist,STARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for task from STARTED to PAUSED
runtime,task,persist,FAILED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for task from FAILED to RESTARTED
runtime,task,persist,TERMINATED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for task from TERMINATED to RESTARTED
runtime,task,persist,PAUSED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for task from PAUSED to COMPLETED
runtime,task,persist,PAUSED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for task from PAUSED to TERMINATED
runtime,task,persist,PAUSED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for task from PAUSED to CONTINUED
runtime,task,persist,CONTINUED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for task from CONTINUED to FAILED
runtime,task,persist,CONTINUED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for task from CONTINUED to COMPLETED
runtime,task,persist,CONTINUED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for task from CONTINUED to TERMINATED
runtime,task,persist,CONTINUED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for task from CONTINUED to PAUSED
runtime,task,persist,RESTARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for task from RESTARTED to FAILED
runtime,task,persist,RESTARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for task from RESTARTED to COMPLETED
runtime,task,persist,RESTARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for task from RESTARTED to TERMINATED
runtime,task,persist,RESTARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for task from RESTARTED to PAUSED
runtime,task,persist,RESTARTED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for task from RESTARTED to CONTINUED
runtime,action,persist,REQUESTED,RuntimePersistRegistered,/runtime/persist,POST,REGISTERED,Persist Runtime for action from REQUESTED to REGISTERED
runtime,action,persist,REQUESTED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for action from REQUESTED to CANCELED
runtime,action,persist,REGISTERED,RuntimePersistStarted,/runtime/persist,POST,STARTED,Persist Runtime for action from REGISTERED to STARTED
runtime,action,persist,REGISTERED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for action from REGISTERED to CANCELED
runtime,action,persist,STARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for action from STARTED to FAILED
runtime,action,persist,STARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for action from STARTED to COMPLETED
runtime,action,persist,STARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for action from STARTED to TERMINATED
runtime,action,persist,STARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for action from STARTED to PAUSED
runtime,action,persist,FAILED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for action from FAILED to RESTARTED
runtime,action,persist,TERMINATED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for action from TERMINATED to RESTARTED
runtime,action,persist,PAUSED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for action from PAUSED to COMPLETED
runtime,action,persist,PAUSED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for action from PAUSED to TERMINATED
runtime,action,persist,PAUSED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for action from PAUSED to CONTINUED
runtime,action,persist,CONTINUED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for action from CONTINUED to FAILED
runtime,action,persist,CONTINUED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for action from CONTINUED to COMPLETED
runtime,action,persist,CONTINUED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for action from CONTINUED to TERMINATED
runtime,action,persist,CONTINUED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for action from CONTINUED to PAUSED
runtime,action,persist,RESTARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for action from RESTARTED to FAILED
runtime,action,persist,RESTARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for action from RESTARTED to COMPLETED
runtime,action,persist,RESTARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for action from RESTARTED to TERMINATED
runtime,action,persist,RESTARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for action from RESTARTED to PAUSED
runtime,action,persist,RESTARTED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for action from RESTARTED to CONTINUED
runtime,cursor,persist,REQUESTED,RuntimePersistRegistered,/runtime/persist,POST,REGISTERED,Persist Runtime for cursor from REQUESTED to REGISTERED
runtime,cursor,persist,REQUESTED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for cursor from REQUESTED to CANCELED
runtime,cursor,persist,REGISTERED,RuntimePersistStarted,/runtime/persist,POST,STARTED,Persist Runtime for cursor from REGISTERED to STARTED
runtime,cursor,persist,REGISTERED,RuntimePersistCanceled,/runtime/persist,POST,CANCELED,Persist Runtime for cursor from REGISTERED to CANCELED
runtime,cursor,persist,STARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for cursor from STARTED to FAILED
runtime,cursor,persist,STARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for cursor from STARTED to COMPLETED
runtime,cursor,persist,STARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for cursor from STARTED to TERMINATED
runtime,cursor,persist,STARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for cursor from STARTED to PAUSED
runtime,cursor,persist,FAILED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for cursor from FAILED to RESTARTED
runtime,cursor,persist,TERMINATED,RuntimePersistRestarted,/runtime/persist,POST,RESTARTED,Persist Runtime for cursor from TERMINATED to RESTARTED
runtime,cursor,persist,PAUSED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for cursor from PAUSED to COMPLETED
runtime,cursor,persist,PAUSED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for cursor from PAUSED to TERMINATED
runtime,cursor,persist,PAUSED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for cursor from PAUSED to CONTINUED
runtime,cursor,persist,CONTINUED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for cursor from CONTINUED to FAILED
runtime,cursor,persist,CONTINUED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for cursor from CONTINUED to COMPLETED
runtime,cursor,persist,CONTINUED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for cursor from CONTINUED to TERMINATED
runtime,cursor,persist,CONTINUED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for cursor from CONTINUED to PAUSED
runtime,cursor,persist,RESTARTED,RuntimePersistFailed,/runtime/persist,POST,FAILED,Persist Runtime for cursor from RESTARTED to FAILED
runtime,cursor,persist,RESTARTED,RuntimePersistCompleted,/runtime/persist,POST,COMPLETED,Persist Runtime for cursor from RESTARTED to COMPLETED
runtime,cursor,persist,RESTARTED,RuntimePersistTerminated,/runtime/persist,POST,TERMINATED,Persist Runtime for cursor from RESTARTED to TERMINATED
runtime,cursor,persist,RESTARTED,RuntimePersistPaused,/runtime/persist,POST,PAUSED,Persist Runtime for cursor from RESTARTED to PAUSED
runtime,cursor,persist,RESTARTED,RuntimePersistContinued,/runtime/persist,POST,CONTINUED,Persist Runtime for cursor from RESTARTED to CONTINUED
context,workflow,persist,REQUESTED,ContextPersistRegistered,/context/persist,POST,REGISTERED,Persist Context for workflow from REQUESTED to REGISTERED
context,workflow,persist,REQUESTED,ContextPersistCanceled,/context/persist,POST,CANCELED,Persist Context for workflow from REQUESTED to CANCELED
context,workflow,persist,REGISTERED,ContextPersistStarted,/context/persist,POST,STARTED,Persist Context for workflow from REGISTERED to STARTED
context,workflow,persist,REGISTERED,ContextPersistCanceled,/context/persist,POST,CANCELED,Persist Context for workflow from REGISTERED to CANCELED
context,workflow,persist,STARTED,ContextPersistFailed,/context/persist,POST,FAILED,Persist Context for workflow from STARTED to FAILED
context,workflow,persist,STARTED,ContextPersistCompleted,/context/persist,POST,COMPLETED,Persist Context for workflow from STARTED to COMPLETED
context,workflow,persist,STARTED,ContextPersistTerminated,/context/persist,POST,TERMINATED,Persist Context for workflow from STARTED to TERMINATED
context,workflow,persist,STARTED,ContextPersistPaused,/context/persist,POST,PAUSED,Persist Context for workflow from STARTED to PAUSED
context,workflow,persist,FAILED,ContextPersistRestarted,/context/persist,POST,RESTARTED,Persist Context for workflow from FAILED to RESTARTED
context,workflow,persist,TERMINATED,ContextPersistRestarted,/context/persist,POST,RESTARTED,Persist Context for workflow from TERMINATED to RESTARTED
context,workflow,persist,PAUSED,ContextPersistCompleted,/context/persist,POST,COMPLETED,Persist Context for workflow from PAUSED to COMPLETED
